Datetime,Open,High,Low,Close,Volume
1710470400000,3785.12,3799.92,3783.68,3799.77,7023.516
1710470400000,3785.12,3799.92,3783.68,3799.18,7029.949
1710470400000,3785.12,3799.92,3783.68,3799.18,7043.818
1710470400000,3785.12,3799.92,3783.68,3799.36,7056.495
1710470400000,3785.12,3799.92,3783.68,3799.28,7059.987
1710470400000,3785.12,3799.92,3783.68,3798.69,7073.339
1710470400000,3785.12,3799.92,3783.68,3798.68,7111.665
1710470400000,3785.12,3799.92,3783.68,3797.52,7197.957
1710470400000,3785.12,3799.92,3783.68,3797.37,7213.216
1710470400000,3785.12,3799.92,3783.68,3797.38,7216.891
1710470400000,3785.12,3799.92,3783.68,3796.80,7245.258
1710470400000,3785.12,3799.92,3783.68,3795.91,7265.035
1710470400000,3785.12,3799.92,3783.68,3795.92,7270.611
1710470400000,3785.12,3799.92,3783.68,3795.80,7271.470
1710470400000,3785.12,3799.92,3783.68,3795.13,7281.482
1710470400000,3785.12,3799.92,3783.68,3794.33,7313.794
1710470400000,3785.12,3799.92,3783.68,3794.51,7347.379
1710470400000,3785.12,3799.92,3783.68,3794.55,7364.612
1710470400000,3785.12,3799.92,3783.68,3794.54,7367.913
1710470400000,3785.12,3799.92,3783.68,3793.62,7404.701
1710470400000,3785.12,3799.92,3783.68,3793.80,7431.158
1710470400000,3785.12,3799.92,3783.68,3793.20,7466.595
1710470400000,3785.12,3799.92,3783.68,3793.12,7474.045
1710470400000,3785.12,3799.92,3783.68,3792.48,7482.953
1710470400000,3785.12,3799.92,3783.68,3792.47,7491.633
1710470400000,3785.12,3799.92,3783.68,3792.28,7497.686
1710470400000,3785.12,3799.92,3783.68,3792.29,7525.735
1710470400000,3785.12,3799.92,3783.68,3793.06,7557.365
1710470400000,3785.12,3799.92,3783.68,3792.23,7586.860
1710470400000,3785.12,3799.92,3783.68,3791.29,8130.563
1710470400000,3785.12,3799.92,3783.68,3791.02,8133.869
1710470400000,3785.12,3799.92,3783.68,3790.76,8183.790
1710470400000,3785.12,3799.92,3783.68,3790.00,8315.551
1710470400000,3785.12,3799.92,3783.68,3789.84,8338.812
1710470400000,3785.12,3799.92,3783.68,3789.20,8341.127
1710470400000,3785.12,3799.92,3783.68,3789.04,8347.909
1710470400000,3785.12,3799.92,3783.68,3789.98,8419.113
1710470400000,3785.12,3799.92,3783.68,3790.63,8458.236
1710470400000,3785.12,3799.92,3783.68,3791.08,8524.586
1710470400000,3785.12,3799.92,3783.68,3791.21,8720.315
1710470400000,3785.12,3799.92,3783.68,3791.61,8724.885
1710470400000,3785.12,3799.92,3783.68,3791.44,8727.452
1710470400000,3785.12,3799.92,3783.68,3792.47,8749.742
1710470400000,3785.12,3799.92,3783.68,3791.48,8755.594
1710470400000,3785.12,3799.92,3783.68,3790.80,8760.604
1710470400000,3785.12,3799.92,3783.68,3790.44,8782.116
1710470400000,3785.12,3799.92,3783.68,3789.84,8792.464
1710470400000,3785.12,3799.92,3783.68,3789.84,8801.451
1710470400000,3785.12,3799.92,3783.68,3788.99,8820.184
1710470400000,3785.12,3799.92,3783.68,3789.64,8876.094
1710470400000,3785.12,3799.92,3783.68,3789.64,8881.075
1710470400000,3785.12,3799.92,3783.68,3789.23,8892.036
1710470400000,3785.12,3799.92,3783.68,3789.93,8899.283
1710470400000,3785.12,3799.92,3783.68,3790.19,8915.077
1710470400000,3785.12,3799.92,3783.68,3789.18,8915.767
1710470400000,3785.12,3799.92,3783.68,3789.18,8916.788
1710470400000,3785.12,3799.92,3783.68,3789.54,8947.487
1710470400000,3785.12,3799.92,3783.68,3789.68,8947.615
1710470400000,3785.12,3799.92,3783.68,3789.88,8965.607
1710470400000,3785.12,3799.92,3783.68,3789.89,8970.567
1710470400000,3785.12,3799.92,3783.68,3790.75,8977.917
1710470400000,3785.12,3799.92,3783.68,3789.38,9148.272
1710470400000,3785.12,3799.92,3783.68,3788.91,9162.395
1710470400000,3785.12,3799.92,3783.68,3789.24,9176.462
1710470400000,3785.12,3799.92,3783.68,3789.23,9177.273
1710470400000,3785.12,3799.92,3783.68,3789.79,9192.916
1710470400000,3785.12,3799.92,3783.68,3789.92,9227.745
1710470400000,3785.12,3799.92,3783.68,3790.62,9239.242
1710470400000,3785.12,3799.92,3783.68,3790.47,9253.346
1710470400000,3785.12,3799.92,3783.68,3790.58,9258.394
1710470400000,3785.12,3799.92,3783.68,3791.04,9261.719
1710470400000,3785.12,3799.92,3783.68,3791.29,9282.497
1710470400000,3785.12,3799.92,3783.68,3789.91,9290.040
1710470400000,3785.12,3799.92,3783.68,3789.65,9304.809
1710470400000,3785.12,3799.92,3783.68,3789.38,9309.963
1710470400000,3785.12,3799.92,3783.68,3790.05,9378.418
1710470400000,3785.12,3799.92,3783.68,3790.58,9412.196
1710470400000,3785.12,3799.92,3783.68,3791.13,9417.504
1710470400000,3785.12,3799.92,3783.68,3791.39,9437.450
1710470400000,3785.12,3799.92,3783.68,3791.40,9443.416
1710470400000,3785.12,3799.92,3783.68,3792.21,9521.479
1710470460000,3792.30,3792.42,3791.75,3791.75,31.786
1710470460000,3792.30,3792.42,3791.26,3791.82,92.392
1710470460000,3792.30,3792.43,3791.26,3792.43,99.320
1710470460000,3792.30,3792.43,3791.26,3791.38,244.747
1710470460000,3792.30,3792.43,3790.92,3790.93,282.611
1710470460000,3792.30,3792.43,3790.92,3791.07,315.748
1710470460000,3792.30,3792.43,3790.20,3790.21,346.577
1710470460000,3792.30,3792.43,3790.20,3790.70,364.013
1710470460000,3792.30,3792.43,3789.37,3789.37,414.081
1710470460000,3792.30,3792.43,3789.37,3789.43,461.543
1710470460000,3792.30,3792.43,3789.37,3789.63,488.623
1710470460000,3792.30,3792.43,3789.08,3789.08,529.566
1710470460000,3792.30,3792.43,3789.04,3789.04,530.587
1710470460000,3792.30,3792.43,3789.04,3789.56,553.921
1710470460000,3792.30,3792.43,3789.04,3789.78,554.328
1710470460000,3792.30,3792.43,3788.81,3788.81,590.573
1710470460000,3792.30,3792.43,3788.57,3788.98,650.873
1710470460000,3792.30,3792.43,3788.04,3788.05,704.446
1710470460000,3792.30,3792.43,3787.57,3787.58,754.984
1710470460000,3792.30,3792.43,3787.57,3788.77,770.164
1710470460000,3792.30,3792.43,3787.57,3789.32,776.354
1710470460000,3792.30,3792.43,3787.57,3790.00,800.366
1710470460000,3792.30,3792.43,3787.57,3790.58,853.731
1710470460000,3792.30,3792.43,3787.57,3790.72,868.463
1710470460000,3792.30,3792.43,3787.57,3791.60,998.164
1710470460000,3792.30,3792.43,3787.57,3791.61,1003.769
1710470460000,3792.30,3792.43,3787.57,3790.73,1059.045
1710470460000,3792.30,3792.43,3787.57,3792.28,1080.943
1710470460000,3792.30,3793.04,3787.57,3793.04,1109.819
1710470460000,3792.30,3793.04,3787.57,3792.33,1132.480
1710470460000,3792.30,3793.04,3787.57,3792.28,1139.669
1710470460000,3792.30,3793.04,3787.57,3791.88,1190.489
1710470460000,3792.30,3793.04,3787.57,3791.60,1200.150
1710470460000,3792.30,3793.04,3787.57,3791.62,1202.473
1710470460000,3792.30,3793.04,3787.57,3791.66,1207.515
1710470460000,3792.30,3793.04,3787.57,3790.74,1223.482
1710470460000,3792.30,3793.04,3787.57,3791.52,1248.106
1710470460000,3792.30,3793.04,3787.57,3792.00,1256.137
1710470460000,3792.30,3793.04,3787.57,3792.53,1257.392
1710470460000,3792.30,3793.04,3787.57,3792.62,1260.056
1710470460000,3792.30,3793.04,3787.57,3792.40,1284.334
1710470460000,3792.30,3793.04,3787.57,3791.17,1454.264
1710470460000,3792.30,3793.04,3787.57,3790.56,1455.043
1710470460000,3792.30,3793.04,3787.57,3790.45,1483.480
1710470460000,3792.30,3793.04,3787.57,3790.80,1500.959
1710470460000,3792.30,3793.04,3787.57,3790.71,1555.241
1710470460000,3792.30,3793.04,3787.57,3791.16,1558.991
1710470460000,3792.30,3793.04,3787.57,3791.76,1561.075
1710470460000,3792.30,3793.04,3787.57,3791.97,1584.391
1710470460000,3792.30,3793.04,3787.57,3792.56,1606.433
1710470460000,3792.30,3793.04,3787.57,3792.75,1611.998
1710470460000,3792.30,3793.04,3787.57,3793.02,1621.112
1710470460000,3792.30,3793.06,3787.57,3793.05,1627.270
1710470460000,3792.30,3793.06,3787.57,3792.88,1677.200
1710470460000,3792.30,3793.83,3787.57,3793.83,1693.678
1710470460000,3792.30,3794.02,3787.57,3794.02,1694.547
1710470460000,3792.30,3794.02,3787.57,3792.41,1819.437
1710470460000,3792.30,3794.02,3787.57,3791.72,1842.150
1710470460000,3792.30,3794.02,3787.57,3791.81,1851.225
1710470460000,3792.30,3794.02,3787.57,3791.39,1987.191
1710470460000,3792.30,3794.02,3787.57,3791.93,1992.024
1710470460000,3792.30,3794.02,3787.57,3791.22,2045.493
1710470460000,3792.30,3794.02,3787.57,3791.39,2053.204
1710470460000,3792.30,3794.02,3787.57,3790.72,2065.709
1710470460000,3792.30,3794.02,3787.57,3791.19,2110.211
1710470460000,3792.30,3794.02,3787.57,3791.39,2112.838
1710470460000,3792.30,3794.02,3787.57,3790.38,2141.987
1710470460000,3792.30,3794.02,3787.57,3790.38,2142.118
1710470460000,3792.30,3794.02,3787.57,3790.79,2173.171
1710470460000,3792.30,3794.02,3787.57,3790.79,2289.383
1710470460000,3792.30,3794.02,3787.57,3790.80,2294.805
1710470460000,3792.30,3794.02,3787.57,3791.02,2318.552
1710470460000,3792.30,3794.02,3787.57,3789.97,2353.023
1710470460000,3792.30,3794.02,3787.57,3789.91,2360.699
1710470460000,3792.30,3794.02,3787.57,3789.62,2373.341
1710470460000,3792.30,3794.02,3787.57,3789.18,2380.981
1710470460000,3792.30,3794.02,3787.57,3788.01,2448.703
1710470460000,3792.30,3794.02,3787.57,3787.70,2472.013
1710470460000,3792.30,3794.02,3787.57,3787.97,2482.497
1710470460000,3792.30,3794.02,3787.57,3787.79,2508.173
1710470460000,3792.30,3794.02,3786.41,3786.41,2575.280
1710470460000,3792.30,3794.02,3786.27,3786.27,2578.061
1710470460000,3792.30,3794.02,3786.27,3786.77,2609.805
1710470460000,3792.30,3794.02,3786.13,3786.88,2637.081
1710470460000,3792.30,3794.02,3786.13,3787.11,2679.627
1710470460000,3792.30,3794.02,3786.13,3788.31,2866.906
1710470460000,3792.30,3794.02,3786.13,3788.31,2881.601
1710470460000,3792.30,3794.02,3786.13,3788.97,3074.258
1710470460000,3792.30,3794.02,3786.13,3788.14,3132.443
1710470460000,3792.30,3794.02,3786.13,3788.15,3134.920
1710470460000,3792.30,3794.02,3786.13,3789.02,3852.440
1710470460000,3792.30,3794.02,3786.13,3789.02,3908.805
1710470460000,3792.30,3794.02,3786.13,3789.63,3916.284
1710470460000,3792.30,3794.02,3786.13,3790.02,3924.089
1710470460000,3792.30,3794.02,3786.13,3790.03,3976.783
1710470460000,3792.30,3794.02,3786.13,3790.03,3977.000
1710470460000,3792.30,3794.02,3786.13,3790.70,4003.380
1710470460000,3792.30,3794.02,3786.13,3789.90,4051.765
1710470460000,3792.30,3794.02,3786.13,3789.73,4098.109
1710470460000,3792.30,3794.02,3786.13,3788.68,4137.951
1710470460000,3792.30,3794.02,3786.13,3788.68,4167.591
1710470460000,3792.30,3794.02,3786.13,3788.00,4193.495
1710470460000,3792.30,3794.02,3786.13,3787.60,4201.389
1710470460000,3792.30,3794.02,3786.13,3787.33,4217.531
1710470460000,3792.30,3794.02,3786.13,3787.33,4221.972
1710470460000,3792.30,3794.02,3786.13,3786.83,4235.683
1710470460000,3792.30,3794.02,3786.13,3787.65,4271.493
1710470460000,3792.30,3794.02,3786.13,3787.64,4277.405
1710470460000,3792.30,3794.02,3786.13,3787.15,4296.389
1710470460000,3792.30,3794.02,3786.13,3787.15,4298.694
1710470460000,3792.30,3794.02,3786.13,3787.61,4307.090
1710470460000,3792.30,3794.02,3786.13,3787.16,4321.328
1710470460000,3792.30,3794.02,3786.13,3786.66,4330.616
1710470460000,3792.30,3794.02,3786.13,3786.68,4335.856
1710470460000,3792.30,3794.02,3786.13,3786.67,4335.922
1710470460000,3792.30,3794.02,3785.08,3785.22,4448.839
1710470460000,3792.30,3794.02,3785.08,3785.27,4449.979
1710470460000,3792.30,3794.02,3785.06,3785.06,4471.333
1710470460000,3792.30,3794.02,3785.06,3785.06,4473.374
1710470460000,3792.30,3794.02,3785.06,3785.57,4586.002
1710470460000,3792.30,3794.02,3785.06,3785.06,4603.742
1710470460000,3792.30,3794.02,3784.69,3784.69,4647.380
1710470460000,3792.30,3794.02,3784.46,3784.69,4707.979
1710470460000,3792.30,3794.02,3784.46,3785.58,4742.515
1710470460000,3792.30,3794.02,3784.46,3786.17,4777.087
1710470460000,3792.30,3794.02,3784.46,3786.13,4785.220
1710470460000,3792.30,3794.02,3784.46,3786.58,4835.286
1710470460000,3792.30,3794.02,3784.46,3787.04,5054.166
1710470460000,3792.30,3794.02,3784.46,3787.04,5056.727
1710470460000,3792.30,3794.02,3784.46,3786.05,5164.716
1710470460000,3792.30,3794.02,3784.46,3784.62,5176.485
1710470460000,3792.30,3794.02,3784.46,3784.62,5178.526
1710470460000,3792.30,3794.02,3784.46,3784.74,5270.501
1710470460000,3792.30,3794.02,3784.46,3784.74,5270.640
1710470460000,3792.30,3794.02,3784.46,3784.93,5373.343
1710470460000,3792.30,3794.02,3784.46,3784.52,5381.322
1710470460000,3792.30,3794.02,3784.46,3784.63,5407.653
1710470460000,3792.30,3794.02,3784.46,3784.60,5410.120
1710470460000,3792.30,3794.02,3783.56,3783.57,5455.329
1710470460000,3792.30,3794.02,3783.56,3784.22,5514.095
1710470460000,3792.30,3794.02,3783.56,3784.48,5517.128
1710470460000,3792.30,3794.02,3783.56,3783.98,5525.231
1710470460000,3792.30,3794.02,3783.06,3783.06,5573.145
1710470460000,3792.30,3794.02,3783.05,3783.99,5715.927
1710470460000,3792.30,3794.02,3783.05,3784.15,5749.456
1710470460000,3792.30,3794.02,3783.05,3785.15,5867.240
1710470460000,3792.30,3794.02,3783.05,3784.99,5875.155
1710470460000,3792.30,3794.02,3783.05,3785.05,5892.678
1710470460000,3792.30,3794.02,3783.05,3785.60,5933.018
1710470460000,3792.30,3794.02,3783.05,3785.20,5944.154
1710470460000,3792.30,3794.02,3783.05,3784.62,5966.846
1710470460000,3792.30,3794.02,3783.05,3784.08,5972.556
1710470460000,3792.30,3794.02,3783.05,3783.84,5981.212
1710470460000,3792.30,3794.02,3783.05,3783.58,5986.143
1710470460000,3792.30,3794.02,3782.73,3782.74,6011.418
1710470460000,3792.30,3794.02,3782.64,3782.65,6013.340
1710470460000,3792.30,3794.02,3782.18,3782.23,6091.188
1710470460000,3792.30,3794.02,3780.79,3780.79,6324.871
1710470460000,3792.30,3794.02,3780.41,3780.95,6444.356
1710470460000,3792.30,3794.02,3780.00,3780.43,6613.741
1710470460000,3792.30,3794.02,3780.00,3780.01,6696.280
1710470460000,3792.30,3794.02,3780.00,3780.01,6718.052
1710470460000,3792.30,3794.02,3780.00,3780.54,7047.536
1710470460000,3792.30,3794.02,3780.00,3780.00,7079.748
1710470460000,3792.30,3794.02,3780.00,3780.01,7084.751
1710470460000,3792.30,3794.02,3780.00,3780.00,7123.748
1710470460000,3792.30,3794.02,3780.00,3780.00,7199.722
1710470460000,3792.30,3794.02,3780.00,3780.01,7247.127
1710470460000,3792.30,3794.02,3780.00,3780.00,7269.204
1710470460000,3792.30,3794.02,3778.08,3779.20,7734.778
1710470460000,3792.30,3794.02,3778.08,3779.87,7807.281
1710470460000,3792.30,3794.02,3778.08,3779.87,7814.939
1710470460000,3792.30,3794.02,3778.08,3779.79,7831.538
1710470460000,3792.30,3794.02,3778.08,3779.78,7839.626
1710470460000,3792.30,3794.02,3778.08,3780.18,7856.210
1710470460000,3792.30,3794.02,3778.08,3781.08,7890.871
1710470460000,3792.30,3794.02,3778.08,3781.19,7902.570
1710470460000,3792.30,3794.02,3778.08,3781.06,8101.561
1710470460000,3792.30,3794.02,3778.08,3780.91,8284.831
1710470460000,3792.30,3794.02,3778.08,3780.04,8863.842
1710470460000,3792.30,3794.02,3778.08,3780.04,8898.620
1710470460000,3792.30,3794.02,3778.08,3779.47,8905.414
1710470460000,3792.30,3794.02,3778.08,3779.47,8911.283
1710470460000,3792.30,3794.02,3778.08,3779.37,8958.665
1710470460000,3792.30,3794.02,3778.08,3779.49,8977.411
1710470460000,3792.30,3794.02,3778.08,3779.48,8977.967
1710470460000,3792.30,3794.02,3778.08,3779.36,8993.043
1710470460000,3792.30,3794.02,3778.08,3778.76,9042.447
1710470460000,3792.30,3794.02,3778.08,3778.61,9063.228
1710470460000,3792.30,3794.02,3777.83,3777.83,9100.075
1710470460000,3792.30,3794.02,3777.77,3777.77,9106.553
1710470460000,3792.30,3794.02,3777.27,3777.31,9217.711
1710470460000,3792.30,3794.02,3777.27,3777.35,9256.565
1710470460000,3792.30,3794.02,3776.99,3777.20,9429.402
1710470460000,3792.30,3794.02,3776.99,3777.83,9463.622
1710470460000,3792.30,3794.02,3775.96,3775.96,9854.522
1710470460000,3792.30,3794.02,3775.40,3775.40,9881.136
1710470460000,3792.30,3794.02,3774.49,3774.50,10030.409
1710470460000,3792.30,3794.02,3774.00,3774.37,10152.983
1710470460000,3792.30,3794.02,3774.00,3774.21,10200.735
1710470460000,3792.30,3794.02,3774.00,3774.20,10267.375
1710470460000,3792.30,3794.02,3774.00,3774.21,10275.750
1710470460000,3792.30,3794.02,3774.00,3774.12,10323.340
1710470460000,3792.30,3794.02,3773.68,3773.68,10419.048
1710470460000,3792.30,3794.02,3772.78,3773.32,10575.968
1710470460000,3792.30,3794.02,3772.22,3772.27,10806.409
1710470460000,3792.30,3794.02,3772.21,3773.91,10924.660
1710470460000,3792.30,3794.02,3772.21,3775.24,11109.145
1710470460000,3792.30,3794.02,3772.21,3774.64,11214.775
1710470460000,3792.30,3794.02,3772.21,3776.45,11317.325
1710470460000,3792.30,3794.02,3772.21,3777.88,11468.273
1710470460000,3792.30,3794.02,3772.21,3777.75,11533.638
1710470460000,3792.30,3794.02,3772.21,3777.36,11540.220
1710470460000,3792.30,3794.02,3772.21,3777.88,11550.519
1710470460000,3792.30,3794.02,3772.21,3778.00,11550.808
1710470520000,3778.05,3779.04,3778.02,3778.06,141.593
1710470520000,3778.05,3779.04,3776.89,3776.89,241.027
1710470520000,3778.05,3779.04,3775.69,3776.43,317.715
1710470520000,3778.05,3779.04,3775.69,3776.52,350.747
1710470520000,3778.05,3779.04,3775.69,3777.49,379.380
1710470520000,3778.05,3779.04,3775.69,3777.11,443.804
1710470520000,3778.05,3779.04,3775.68,3775.69,481.142
1710470520000,3778.05,3779.04,3775.41,3775.41,556.972
1710470520000,3778.05,3779.04,3775.27,3775.28,562.571
1710470520000,3778.05,3779.04,3774.80,3775.12,609.962
1710470520000,3778.05,3779.04,3774.40,3774.41,644.734
1710470520000,3778.05,3779.04,3774.33,3774.33,647.231
1710470520000,3778.05,3779.04,3774.00,3774.00,676.187
1710470520000,3778.05,3779.04,3773.14,3773.14,711.039
1710470520000,3778.05,3779.04,3772.72,3772.73,714.661
1710470520000,3778.05,3779.04,3772.72,3773.78,822.744
1710470520000,3778.05,3779.04,3772.72,3774.04,850.928
1710470520000,3778.05,3779.04,3772.06,3772.21,1147.030
1710470520000,3778.05,3779.04,3770.19,3770.19,1492.709
1710470520000,3778.05,3779.04,3770.07,3771.60,1709.903
1710470520000,3778.05,3779.04,3770.07,3772.42,1799.490
1710470520000,3778.05,3779.04,3770.07,3773.19,1837.454
1710470520000,3778.05,3779.04,3770.07,3773.87,1881.590
1710470520000,3778.05,3779.04,3770.07,3773.20,1912.004
1710470520000,3778.05,3779.04,3770.07,3773.84,2113.335
1710470520000,3778.05,3779.04,3770.07,3773.15,2179.046
1710470520000,3778.05,3779.04,3770.07,3773.14,2505.427
1710470520000,3778.05,3779.04,3770.07,3770.94,2565.957
1710470520000,3778.05,3779.04,3769.58,3770.27,3206.132
1710470520000,3778.05,3779.04,3769.58,3770.01,3232.537
1710470520000,3778.05,3779.04,3769.21,3769.21,3381.240
1710470520000,3778.05,3779.04,3768.88,3768.89,3406.289
1710470520000,3778.05,3779.04,3768.88,3769.35,3455.529
1710470520000,3778.05,3779.04,3768.24,3768.24,3506.227
1710470520000,3778.05,3779.04,3767.08,3767.08,3648.417
1710470520000,3778.05,3779.04,3766.66,3766.77,3707.046
1710470520000,3778.05,3779.04,3766.66,3768.36,3906.250
1710470520000,3778.05,3779.04,3766.66,3768.19,3937.569
1710470520000,3778.05,3779.04,3766.66,3767.93,3979.013
1710470520000,3778.05,3779.04,3766.66,3768.05,4222.974
1710470520000,3778.05,3779.04,3766.66,3766.80,4310.401
1710470520000,3778.05,3779.04,3766.13,3766.13,4384.240
1710470520000,3778.05,3779.04,3766.00,3766.00,4576.208
1710470520000,3778.05,3779.04,3766.00,3766.88,4672.678
1710470520000,3778.05,3779.04,3766.00,3768.32,4947.801
1710470520000,3778.05,3779.04,3766.00,3769.42,5362.839
1710470520000,3778.05,3779.04,3766.00,3770.13,5574.257
1710470520000,3778.05,3779.04,3766.00,3771.06,5845.631
1710470520000,3778.05,3779.04,3766.00,3771.07,5947.753
1710470520000,3778.05,3779.04,3766.00,3772.69,6052.208
1710470520000,3778.05,3779.04,3766.00,3772.00,6226.279
1710470520000,3778.05,3779.04,3766.00,3770.98,6394.807
1710470520000,3778.05,3779.04,3766.00,3771.79,6517.373
1710470520000,3778.05,3779.04,3766.00,3773.00,6628.048
1710470520000,3778.05,3779.04,3766.00,3771.35,6723.044
1710470520000,3778.05,3779.04,3766.00,3772.41,6753.383
1710470520000,3778.05,3779.04,3766.00,3772.78,6777.815
1710470520000,3778.05,3779.04,3766.00,3773.96,6886.863
1710470520000,3778.05,3779.04,3766.00,3774.60,6933.508
1710470520000,3778.05,3779.04,3766.00,3774.38,7054.030
1710470520000,3778.05,3779.04,3766.00,3775.34,7137.709
1710470520000,3778.05,3779.04,3766.00,3774.87,7228.447
1710470520000,3778.05,3779.04,3766.00,3775.59,7447.283
1710470520000,3778.05,3779.04,3766.00,3777.50,7728.381
1710470520000,3778.05,3779.04,3766.00,3776.85,7967.923
1710470520000,3778.05,3779.04,3766.00,3776.20,8672.180
1710470520000,3778.05,3779.04,3766.00,3775.67,8703.133
1710470520000,3778.05,3779.04,3766.00,3776.27,8727.667
1710470520000,3778.05,3779.04,3766.00,3776.50,8764.209
1710470520000,3778.05,3779.04,3766.00,3778.15,8914.418
1710470520000,3778.05,3779.42,3766.00,3779.15,9079.962
1710470520000,3778.05,3779.86,3766.00,3778.88,9196.895
1710470520000,3778.05,3779.86,3766.00,3778.70,9248.325
1710470520000,3778.05,3779.86,3766.00,3779.51,9339.050
1710470520000,3778.05,3779.93,3766.00,3779.90,9354.812
1710470520000,3778.05,3779.93,3766.00,3778.84,9439.209
1710470520000,3778.05,3779.93,3766.00,3778.88,9486.005
1710470520000,3778.05,3779.93,3766.00,3777.60,9674.342
1710470520000,3778.05,3779.93,3766.00,3778.09,9742.497
1710470520000,3778.05,3779.93,3766.00,3777.18,9772.276
1710470520000,3778.05,3779.93,3766.00,3777.60,9888.574
1710470520000,3778.05,3779.93,3766.00,3776.83,9918.354
1710470520000,3778.05,3779.93,3766.00,3777.16,9950.142
1710470520000,3778.05,3779.93,3766.00,3777.68,9957.177
1710470520000,3778.05,3779.93,3766.00,3776.52,9966.074
1710470520000,3778.05,3779.93,3766.00,3777.21,9981.633
1710470520000,3778.05,3779.93,3766.00,3777.65,9988.044
1710470520000,3778.05,3779.93,3766.00,3777.60,10024.738
1710470520000,3778.05,3779.93,3766.00,3778.69,10120.651
1710470520000,3778.05,3779.93,3766.00,3779.40,10145.492
1710470520000,3778.05,3780.22,3766.00,3780.22,10179.257
1710470520000,3778.05,3780.44,3766.00,3780.43,10181.256
1710470520000,3778.05,3781.23,3766.00,3781.23,10204.738
1710470520000,3778.05,3782.20,3766.00,3781.83,10391.115
1710470520000,3778.05,3782.59,3766.00,3782.59,10417.595
1710470520000,3778.05,3782.99,3766.00,3782.99,10477.838
1710470520000,3778.05,3783.33,3766.00,3783.32,10559.612
1710470520000,3778.05,3783.33,3766.00,3782.26,10832.768
1710470520000,3778.05,3783.33,3766.00,3782.74,10880.027
1710470520000,3778.05,3783.46,3766.00,3783.46,10930.863
1710470520000,3778.05,3783.87,3766.00,3783.87,10942.899
1710470520000,3778.05,3785.39,3766.00,3785.38,11052.925
1710470520000,3778.05,3785.39,3766.00,3785.38,11073.457
1710470520000,3778.05,3785.39,3766.00,3785.38,11099.296
1710470520000,3778.05,3786.21,3766.00,3786.21,11170.880
1710470520000,3778.05,3786.38,3766.00,3784.59,11313.100
1710470520000,3778.05,3786.38,3766.00,3783.73,11418.044
1710470520000,3778.05,3786.38,3766.00,3783.45,11479.555
1710470520000,3778.05,3786.38,3766.00,3783.74,11602.729
1710470520000,3778.05,3786.38,3766.00,3784.80,11774.194
1710470520000,3778.05,3786.38,3766.00,3784.43,11807.924
1710470520000,3778.05,3786.38,3766.00,3784.77,11849.256
1710470520000,3778.05,3786.38,3766.00,3785.20,11899.158
1710470520000,3778.05,3786.38,3766.00,3785.54,11930.460
1710470520000,3778.05,3786.38,3766.00,3785.54,11986.753
1710470520000,3778.05,3786.41,3766.00,3786.41,12058.348
1710470520000,3778.05,3786.82,3766.00,3786.82,12087.599
1710470520000,3778.05,3787.87,3766.00,3787.86,12177.664
1710470520000,3778.05,3787.87,3766.00,3787.85,12192.003
1710470520000,3778.05,3787.87,3766.00,3787.63,12274.234
1710470520000,3778.05,3787.87,3766.00,3786.99,12278.680
1710470520000,3778.05,3787.87,3766.00,3787.37,12502.708
1710470520000,3778.05,3788.11,3766.00,3788.10,12522.036
1710470520000,3778.05,3788.40,3766.00,3788.40,12548.391
1710470520000,3778.05,3788.74,3766.00,3788.74,12563.252
1710470520000,3778.05,3788.76,3766.00,3788.76,12582.503
1710470520000,3778.05,3788.76,3766.00,3788.61,12608.080
1710470520000,3778.05,3788.76,3766.00,3788.76,12618.853
1710470520000,3778.05,3788.76,3766.00,3788.28,12637.863
1710470520000,3778.05,3788.76,3766.00,3788.70,12704.410
1710470520000,3778.05,3788.76,3766.00,3788.62,12716.776
1710470520000,3778.05,3788.76,3766.00,3787.86,12780.821
1710470520000,3778.05,3788.93,3766.00,3788.93,12960.972
1710470520000,3778.05,3788.94,3766.00,3788.76,13013.870
1710470520000,3778.05,3788.94,3766.00,3788.69,13097.950
1710470520000,3778.05,3789.48,3766.00,3789.48,13119.846
1710470520000,3778.05,3789.92,3766.00,3789.92,13175.961
1710470520000,3778.05,3790.00,3766.00,3789.75,13181.315
1710470520000,3778.05,3790.00,3766.00,3789.53,13202.455
1710470520000,3778.05,3790.22,3766.00,3789.81,13265.380
1710470520000,3778.05,3790.22,3766.00,3790.12,13275.841
1710470520000,3778.05,3790.86,3766.00,3790.78,13329.599
1710470520000,3778.05,3790.86,3766.00,3790.41,13366.488
1710470520000,3778.05,3790.86,3766.00,3789.37,13635.911
1710470520000,3778.05,3790.86,3766.00,3789.65,13655.481
1710470520000,3778.05,3790.86,3766.00,3789.65,13662.490
1710470520000,3778.05,3790.86,3766.00,3788.12,13783.066
1710470520000,3778.05,3790.86,3766.00,3786.96,14053.145
1710470520000,3778.05,3790.86,3766.00,3787.19,14077.401
1710470520000,3778.05,3790.86,3766.00,3787.57,14136.869
1710470520000,3778.05,3790.86,3766.00,3788.76,14202.109
1710470520000,3778.05,3790.86,3766.00,3789.71,14254.655
1710470520000,3778.05,3790.86,3766.00,3789.04,14284.138
1710470520000,3778.05,3790.86,3766.00,3789.04,14318.946
1710470520000,3778.05,3790.86,3766.00,3789.34,14326.851
1710470520000,3778.05,3790.86,3766.00,3788.81,14336.003
